url_len,@,?,-,=,.,#,%,+,$,!,*,",",//,abnormal_url,https,digits,letters,Shortining_Service,having_ip_address,web_ext_ratio,web_unique_domains,web_favicon,web_csp,web_xframe,web_hsts,web_xcontent,web_security_score,web_forms_count,web_password_fields,web_hidden_inputs,web_has_login,web_ssl_valid,web_ext_ratio,web_unique_domains,web_favicon,web_csp,web_xframe,web_hsts,web_xcontent,web_security_score,web_forms_count,web_password_fields,web_hidden_inputs,web_has_login,web_ssl_valid,phish_urgency_words,phish_security_words,phish_brand_mentions,phish_brand_hijack,phish_multiple_subdomains,phish_long_path,phish_many_params,phish_suspicious_tld,domain_ngram_entropy,path_depth,path_entropy,subdomain_count,avg_subdomain_len,consonant_ratio,vowel_ratio,digit_ratio,avg_token_length,token_count,label
22,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.572623664,0,0,0,0,0.045454545,5,4,2
77,0,1,0,4,2,0,0,0,0,0,0,0,0,1,0,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.970175521,0,0,0,0,0.064935065,5,13,0
84,0,1,1,0,4,0,4,0,0,0,0,0,1,0,0,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.807354922,1,3.121928095,1,8,0.466666667,0.4,0.047619048,4.375,16,1
42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.350068911,0,0,0,0,0.19047619,4.375,8,0
37,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.391489514,0,0,0,0,0.081081081,3.75,8,0
21,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.368042423,0,0,0,0,0,6.333333333,3,2
67,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.120737976,0,0,0,0,0,5.8,10,0
74,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.028566477,0,0,0,0,0,9.714285714,7,0
43,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.40825458,0,0,0,0,0.186046512,7.8,5,0
36,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.006749919,0,0,0,0,0,6.4,5,0
23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.588354347,0,0,0,0,0.043478261,3.8,5,0
46,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.185542934,0,0,0,0,0,5.571428571,7,0
36,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.086048612,0,0,0,0,0,6.4,5,0
55,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.110626706,0,0,0,0,0,7,7,0
47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4.197685926,0,0,0,0,0.170212766,3.7,10,0
38,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.968211974,0,0,0,0,0,5.5,6,0
54,0,1,1,2,2,0,0,0,0,0,0,0,0,1,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.798621591,0,0,0,0,0.092592593,4.090909091,11,0
30,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.989898095,0,0,0,0,0,9,3,0
63,0,0,0,0,1,0,15,0,0,0,0,0,1,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3.084646248,0,0,0.222222222,0.222222222,0.333333333,1.555555556,27,3
47,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.307159267,0,0,0,0,0.085106383,5.857142857,7,0
31,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.616874606,0,0,0,0,0.064516129,3,9,0
54,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4.655182354,0,0,0,0,0.185185185,4.4,10,0
56,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,4.535701501,0,0,0,0,0.267857143,6.125,8,0
168,0,0,24,0,2,0,0,0,0,0,0,0,0,1,0,10,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4.339993747,0,0,0,0,0.05952381,4.419354839,31,0
66,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4.141609136,0,0,0,0,0,6.333333333,9,0
66,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4.279189673,0,0,0,0,0.121212121,4.583333333,12,0
26,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.87314068,0,0,0,0,0,7.666666667,3,0
55,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.857980995,3,3.905764585,0,0,0.533333333,0.366666667,0.036363636,5,9,1
31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.977916875,0,0,0,0,0,6.75,4,0
74,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4.164892812,0,0,0,0,0,5.727272727,11,0
42,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,5,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.907734271,0,0,0,0,0.119047619,6.166666667,6,0
31,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.616874606,0,0,0,0,0.129032258,2.888888889,9,0
69,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4.142975052,0,0,0,0,0,5.9,10,0
80,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4.634306459,0,0,0,0,0.1125,5.307692308,13,0
70,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56385619,5,3.720437584,1,11,0.538461538,0.346153846,0.014285714,5.363636364,11,3
50,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.258171939,0,0,0,0,0,6.142857143,7,0
31,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.616874606,0,0,0,0,0.064516129,3.375,8,0
20,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.446439345,0,0,0,0,0,4.25,4,0
118,0,1,2,5,2,0,0,0,0,0,0,0,1,0,0,5,92,0,0,0.333333333,1,0,0,0,0,1,1,0,0,0,0,0,0.333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.773557262,2,3.39274741,0,0,0.625,0.3125,0.042372881,4.85,20,1
46,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.363038522,0,0,0,0,0.065217391,4.875,8,0
67,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.247927513,2,4.28418372,0,0,0.7,0.25,0.044776119,5.6,10,1
38,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.855388542,0,0,0,0,0,4.571428571,7,0
54,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,44,0,0,0.636363636,1,0,0,0,0,0,0,1,0,0,0,0,0.636363636,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.584962501,1,3.819244739,0,0,0.615384615,0.307692308,0,4.888888889,9,1
66,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,10,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,4.568243787,0,0,0,0,0.151515152,4,14,0
38,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.240962711,0,0,0,0,0,5.5,6,0
99,0,1,1,4,3,0,0,0,0,0,0,0,1,0,0,3,78,0,0,0.4,2,0,0,0,0,0,0,0,0,0,0,0,0.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.807354922,1,3.121928095,0,0,0.6,0.266666667,0.03030303,4.764705882,17,1
67,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3.943739035,0,0,0.529411765,0.352941176,0,5.6,10,1
43,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.204652545,0,0,0,0,0.093023256,6.333333333,6,0
48,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.240601563,0,0,0,0,0,7.166666667,6,0
98,0,1,0,5,2,0,0,0,0,0,0,0,1,0,0,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.169925001,1,3.121928095,0,0,0.4,0.5,0.112244898,3.52173913,23,1
12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.418295834,0,0,0,0,0,5,2,0
51,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.909368064,0,0,0,0,0.117647059,5.5,8,0
25,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.723074189,0,0,0,0,0,5.5,4,0
66,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.635398385,0,0,0,0,0.090909091,5.7,10,0
37,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,1,27,1,0,0.5,6,1,0,0,0,1,1,1,0,0,0,0,0.5,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4.807354922,1,0,2,11,0.551724138,0.24137931,0.027027027,3.5,8,2
32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4.390319531,0,0,0,0,0.25,1.933333333,15,0
70,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4.33430101,0,0,0,0,0,7.75,8,0
91,0,0,7,0,2,0,0,0,0,0,0,0,1,0,0,5,71,0,0,0.035087719,3,1,0,0,0,1,1,4,2,6,1,0,0.035087719,3,1,0,0,0,1,1,4,2,6,1,0,0,0,0,0,0,1,0,0,3.459431619,3,4.155678566,0,0,0.666666667,0.25,0.054945055,5.066666667,15,1
42,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.424955745,0,0,0,0,0.166666667,3.4,10,0
52,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,10,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4.154216103,0,0,0,0,0.192307692,7.833333333,6,0
113,0,1,10,4,2,0,0,0,0,0,0,0,1,0,0,33,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.807354922,1,3.121928095,0,0,0.375,0.5,0.292035398,3.307692308,26,1
176,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,31,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.40385619,12,4.808771012,0,0,0.538461538,0.423076923,0.176136364,3.651162791,43,2
49,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.254930447,0,0,0,0,0.040816327,4.666666667,9,0
54,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.185056022,0,0,0,0,0.166666667,5.222222222,9,0
56,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.554873395,0,0,0,0,0,4.5,10,0
30,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.056564762,0,0,0,0,0,5.2,5,0
142,0,1,1,6,2,0,0,0,0,0,0,0,1,0,0,5,115,0,0,0.393939394,5,1,1,1,1,1,4,0,0,0,0,0,0.393939394,5,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3.321928095,1,3.121928095,0,0,0.636363636,0.272727273,0.035211268,5.714285714,21,1
142,0,1,1,7,3,0,0,0,0,0,0,0,1,0,0,35,80,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3.521640636,2,3.796217603,1,8,0.6,0.266666667,0.246478873,4.107142857,28,0
25,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.73366069,0,0,0,0,0,5.5,4,0
47,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.096439345,0,0,0,0,0.021276596,5.857142857,7,0
78,0,1,0,4,2,0,0,0,0,0,0,0,1,0,0,5,58,0,0,0.441441441,7,1,0,1,1,1,3,1,0,0,0,0,0.441441441,7,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,3.459431619,1,3.121928095,0,0,0.666666667,0.25,0.064102564,4.5,14,1
50,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,4,37,0,0,0.611111111,2,0,0,0,1,0,1,0,0,0,0,0,0.611111111,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.546593564,2,3.814371943,0,0,0.5,0.428571429,0.08,5.125,8,1
21,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.820888851,0,0,0,0,0.095238095,3.6,5,2
71,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.169925001,5,3.939090808,2,4,0.526315789,0.157894737,0.042253521,4.461538462,13,3
52,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.144788699,0,0,0,0,0,5.625,8,0
57,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.284840348,0,0,0,0,0,7.142857143,7,0
56,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4.03189203,0,0,0,0,0,6,8,0
44,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.005473245,0,0,0,0,0,6.5,6,0
46,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.213460597,0,0,0,0,0.086956522,7,6,0
17,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.734521665,0,0,0,0,0.058823529,3,5,2
31,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.616874606,0,0,0,0,0.064516129,3.25,8,0
40,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.807354922,1,3.68418372,0,0,0.375,0.375,0.025,3.875,8,1
45,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.563532263,0,0,0,0,0.222222222,4.222222222,9,0
28,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.767375798,0,0,0,0,0,6.25,4,2
27,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.810081021,0,0,0,0,0,6,4,0
99,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,10,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.374906717,0,0,0,0,0.101010101,6.285714286,14,0
145,0,1,7,5,2,0,0,0,0,0,0,0,1,0,0,10,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.297079328,1,3.121928095,0,0,0.636363636,0.318181818,0.068965517,4.76,25,1
120,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,29,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3.875,6,4.78892458,0,0,0.588235294,0.352941176,0.241666667,4.076923077,26,2
58,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.213873298,0,0,0,0,0,6.375,8,0
62,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.718241625,0,0,0,0,0.129032258,4.25,12,0
37,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,3,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.29663073,0,0,0,0,0.081081081,2.727272727,11,0
96,0,1,1,5,2,0,0,0,0,0,0,0,1,0,0,6,71,0,0,0.117647059,2,1,0,0,0,0,0,0,0,0,0,0,0.117647059,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.700439718,1,3.121928095,0,0,0.571428571,0.285714286,0.0625,4.277777778,18,1
37,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.391489514,0,0,0,0,0.162162162,6.8,5,0
109,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,31,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.584962501,1,3.121928095,1,6,0.615384615,0.230769231,0.28440367,3.518518519,27,1
75,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.556473064,0,0,0,0,0.08,4.846153846,13,0
